created_at,type,name,link
2025-11-18 17:54:55.004+00,video,Sales Team and Automatic Tax Mapping Configuration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/f27d347a-9639-4fc8-b24d-c8587174a4ef/final.mp4
2025-11-18 17:14:34.908+00,meeting,Internal Communication and Technical Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/55019398-b912-477d-b10b-8a4cce49c3d1.mp4
2025-11-18 17:05:49.894+00,video,Mongo Odoo Connector Update: Vendor Cost & Failed Order Logging,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/858b4154-75af-4adf-aaf5-d7aab9b87a7a/final.mp4
2025-11-18 17:01:39.295+00,video,Recording - 2025-11-18T15:01:39.278Z,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/a82df920-5e91-45f8-8378-1b3425346f5b.mp4
2025-11-18 17:00:10.606+00,video,Odoo Mongo Connector Update,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/95683e39-007a-4505-8b0a-b8f470b70139/final.mp4
2025-11-18 16:56:52.776+00,video,Mongo Connector Update: Product Cost Sync to Odoo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/abf76105-9c40-4183-a233-66e13e1a8ccb/final.mp4
2025-11-18 14:56:32.552+00,video,Odoo Visibility Days and Replenishment with Unconfirmed Sales Orders,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/5c7d9d8e-86d4-4b9a-a61b-4c8a7fd4b14f.mp4
2025-11-18 14:02:30.42+00,video,Shady's Developer Link UI Zoom Demonstration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/5fce991b-b281-4cb6-9455-edcafbe03ac1/final.mp4
2025-11-18 13:16:09.302+00,meeting,Odoo Order Cost and Pricing Verification,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/6b669fcf-9755-4882-b8b0-986fb0453cf8/meeting.mp4
2025-11-18 12:50:38.96+00,recording,Shopify Dashboard and Sales Overview,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/124e77cd-d0e5-4aca-83d1-9258d2e6bfe3/final.mp4
2025-11-17 18:05:01.29+00,meeting,Invoicing and Stripe Integration Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/56f5dc4b-e35e-46b0-ad32-d52cc4dbdc2a/meeting.mp4
2025-11-16 16:30:31.982+00,meeting,Hani Demo 2,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/933b6ba3-da95-4bad-865e-5c175584c378.mp4
2025-11-16 11:32:55.534+00,video,Knowcap Dashboard Navigation and Inventory Project Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/bbc4a4ae-ff21-4b80-9ce3-1c131bd896ce.mp4
2025-11-16 10:16:18.439+00,meeting,Discussing Shipping Logic and Delivery Tracking Features,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/69a2439a-9c53-47d0-9d71-e2386a26fe3f/meeting.mp4
2025-11-13 16:45:28.821+00,meeting,Jamal,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/00c63673-9847-4764-9cfc-276199956dc0.mp4
2025-11-13 15:01:31.385+00,meeting,Helpdesk Ticket Review: Refund Tab Enhancements,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/aa2dd1a2-d2df-48fc-93a1-781aa6022c73/meeting.mp4
2025-11-13 15:01:25.079+00,meeting,Helpdesk Ticket Review: SBC Linking & Refund Tab Features,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/41d87c32-e64b-4ee0-9679-e6d5e188a668.mp4
2025-11-13 13:38:57.683+00,recording,Warehouse Inventory Location and Dispatch Optimization,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/2c9cbcb9-9ef7-47e4-9026-7fc91dc471bb/final.mp4
2025-11-13 11:30:08.791+00,meeting,Shopify Price before discount ,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/e226cfda-70da-4aaf-8c88-6f385765a4df.mp4
2025-11-12 11:56:25.953+00,video,Odoo Combo Product Component Reporting,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/631ab4f4-3dd3-4b34-8e60-0ed287d9852b.mp4
2025-11-12 11:40:44.511+00,video,Odoo Custom Field Integration for Sales and Refunds,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/082e3f2f-55e2-4370-ac50-cdb12b8b71ab.mp4
2025-11-11 10:04:49.446+00,meeting,Odoo Product Cost Synchronization Issue,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/95961e2d-c68f-4640-b702-97752a2402b1/meeting.mp4
2025-11-10 17:31:39.436+00,meeting,Odoo Purchase Order Vendor Pricing Discrepancy,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/5da87ae0-2ed2-4719-873f-9c1bb74fd0a2.mp4
2025-11-09 20:03:57.553+00,video,Manual Import of Failed Odoo Orders,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/f5ff05a9-4d2d-4ebf-8a23-86f186d6d57d/final.mp4
2025-11-09 20:00:29.416+00,video,Locating Failed Mongo Orders in Odoo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/d1b89266-3f38-4046-bea9-8dcfa71b07d5/final.mp4
2025-11-06 16:02:12.649+00,video,Clarifying Potential Duplicate Contacts,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/6b018c4a-a3cd-475f-a247-2d87527947bb/final.mp4
2025-11-06 15:07:04.348+00,video,Filtering False Duplicate Contacts in Odoo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/9ff316ff-96c8-4368-81cc-2c95a32399c5/final.mp4
2025-11-06 14:52:34.729+00,video,Managing Uncertain Deliveries in Sales Orders,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/576b1426-701f-4343-ac06-f5fb1b848eeb/final.mp4
2025-11-05 17:00:59.419+00,meeting,Operational & Financial Arrangements for Ariika and Knowcap,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/a6eb47be-adb5-49bd-8cf8-bb23d51c18be/meeting.mp4
2025-11-05 16:01:16.474+00,meeting,SME Tools Project Planning and WhatsApp Community Setup,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/961778df-7b66-4035-bc6e-8931a0091ac8.mp4
2025-11-05 15:35:50.298+00,meeting,Troubleshooting Data Import Errors,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/e779d3c8-5fed-4122-b3f1-fb2ffd85dfb0.mp4
2025-11-05 11:32:02.137+00,meeting,Hassan x Aly Osman,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/52da4863-b242-4c81-b74b-0afe11345b3a.mp4
2025-11-05 08:16:46.716+00,meeting,Review of Unresolved Support Tickets and Reporting Issues,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/5c456335-6572-4ce9-ace6-e380ab0aa7a6/meeting.mp4
2025-11-04 14:29:51.123+00,video,Configuring Purchase Order Confirmation Conditions,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/e6dc9c99-3a39-4911-a7ba-6fc8c6438965/final.mp4
2025-11-04 14:27:04.644+00,video,Odoo RFQ Creation Process Update,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/58b2360d-10c0-4613-ba0a-05dda471d6b9/final.mp4
2025-11-04 13:25:00.126+00,recording,Application Interface Design and Connectivity Troubleshooting,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/c10dde13-39a9-4abc-a19a-fe93ebbecfe6/final.mp4
2025-11-04 13:20:09.162+00,video,Managing Sales Order Portal Fields Configuration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/45494b8c-5289-496e-92e8-1ce4ef14b485/final.mp4
2025-11-04 11:04:45.507+00,meeting,Tamer,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/48875b0a-a205-487c-8685-fe4c622efdeb.mp4
2025-11-02 17:49:43.71+00,video,Development Workflow and Vector Database Integration Strategy,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/d9215798-dce8-431d-adbb-9919c20608e2/final.mp4
2025-11-02 13:42:34.626+00,video,Dan Martell's Coaching Organization and Elite Growth Model,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/344b4b70-f13d-4dd9-9565-be0bfbb7c499.mp4
2025-11-01 16:00:22.567+00,meeting,RTMP and Kubernetes Streaming Disconnection Plan Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/70246bae-b62f-4bdf-9444-3e9d5d47c713/meeting.mp4
2025-10-30 16:40:13.25+00,video,Odoo 17 Custom Module Data Extraction for AI Code Generation,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/ec96e1b8-5cde-45fd-a8ed-7052dbf64889.mp4
2025-10-30 12:58:14.636+00,meeting,Ibrahim abed,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/d4396017-10f6-4295-ba6c-cf21c946d054.mp4
2025-10-30 11:37:29.919+00,video,Odoo Sale Order Project Mapping Fix,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/11a1b0d1-91c5-4dc1-93cb-629d9157af87/final.mp4
2025-10-30 11:10:37.746+00,meeting,Odoo Order Import and Project Error Debugging,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/41b32ec2-562c-4799-8316-3db48b95987a/meeting.mp4
2025-10-29 19:59:35.931+00,meeting,Organizational Restructuring and Financial Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/064fdf02-6201-4d89-9de5-0dbbaafc09da/meeting.mp4
2025-10-29 15:23:04.017+00,meeting,Odoo Souq Inventory Cycle Demonstration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/d57b2260-ecf6-4fec-b820-cd781a3ad04d/meeting.mp4
2025-10-29 13:09:07.532+00,video,Jamal Wow Moment,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/43c21205-33d4-445a-8f95-9d79122ae12c.mp4
2025-10-29 10:58:44.832+00,meeting,Knowcap Platform Demo: Meeting Summarization Feature,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/7260c99a-0953-4806-a498-00bbf13b14e2.mp4
2025-10-28 23:23:06.207+00,video,"Focus on Standards, Not Just Goals",https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/91fb225f-563f-493c-a7ce-9e9fae7afa86.mp4
2025-10-28 19:06:33.877+00,video,Odoo Helpdesk Target Resolution Date Enhancement,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/d34e3c4b-a9fe-4196-9c31-69fee4f7dfc9.mp4
2025-10-28 12:35:23.402+00,video,Dan Martell's New Coaching Program: Kickoff and Ground Rules,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/3c1ceec4-807a-4057-87bc-8965ae5a0b8d.mp4
2025-10-27 16:42:50.101+00,meeting,Inventory Location Duplication and Workflow Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/6fef0628-3d18-454c-a72c-0d4e92d34180/meeting.mp4
2025-10-27 15:03:53.441+00,meeting,Sales Order System Issue Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/4edaac29-5564-4ac7-9868-1d954d97c6a1.mp4
2025-10-27 13:07:13.383+00,recording,Developing Ariika's AI Engine and Strategy,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/286a4df4-ae86-4272-93f2-e82c0e3c07e9/sources/079b96dc-bf3b-4d7d-ac0f-bd3b6fdb79fa/final.mp4
2025-10-27 10:34:32.921+00,meeting,Ariika WhatsApp Business Integration Kick-off,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/c98c8d27-cdc3-4a07-a781-2f9679a8a0d9/meeting.mp4
2025-10-26 22:37:56.818+00,meeting,Memory Management in LLM Applications with LangGraph,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/2fd0350a-755a-413a-a764-bd3f92704cf2/sources/2d38cd33-a88e-4808-a81e-c976a925b915/meeting.mp4
2025-10-26 22:25:31.157+00,meeting,Memory Concepts for AI Agents,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/0a54c64a-26a6-442d-976e-da3811fc328f/sources/52be568c-ffd1-428e-8be6-ca882bcb1e42/meeting.mp4
2025-10-26 14:04:30.533+00,meeting,Odoo 18 Feature Replication for Odoo 17,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/3dd0b40a-7b17-498d-abb7-bdd2304f4ffb/meeting.mp4
2025-10-26 14:03:17.792+00,meeting,Hassan x Heidi,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/ed59b8db-c90c-4fec-aa8b-234df9c341e3.mp4
2025-10-23 15:31:53.839+00,recording,Automated Process Documentation and Project Intelligence,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/d1c737f9-bbbe-4380-a840-fc286167673d/final.mp4
2025-10-22 19:07:59.039+00,meeting,Hassan x Ahmed Shehta,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/84eac51d-79e3-4d0b-8b16-f476032e82ee.mp4
2025-10-22 17:30:57.932+00,meeting,#Beta Planning 2,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/52a4fc67-a438-48a3-b1ea-933825b815ab/meeting.mp4
2025-10-22 15:16:49.919+00,meeting,Addressing Technical Gaps and Bug Management,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/add3c5a3-c100-4327-86b0-362771697471/meeting.mp4
2025-10-22 12:03:46.88+00,video,Odoo Receipt Approval Process and Access Control,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/405a979b-2a6c-42c2-8a26-9082fc3f08e1.mp4
2025-10-21 17:01:39.81+00,meeting,SME Tools Odoo Services and Experience Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/318a7cbe-20bc-486b-bbb4-1a1446b7ae04.mp4
2025-10-21 15:57:33.699+00,meeting,Initial Introduction and Experience Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/e2d58812-097b-4f85-8a24-20b713092aec.mp4
2025-10-21 10:01:45.501+00,meeting,Ariika October Meeting: Customer Returns and Location Workflow in Odoo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/3c5bde43-733f-498f-bbe6-8c02b522fc95/meeting.mp4
2025-10-20 23:11:01.428+00,video,AI-Powered Candidate Selection and Business Document Generation,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/eda0edb9-25dd-44b1-b431-b765256ab334/final.mp4
2025-10-20 12:02:38.321+00,meeting,Bill of Materials (BOM) System Issues and Restructuring,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/9305dfe8-449d-43c1-ae2b-cdf3b119f9e6/meeting.mp4
2025-10-15 11:17:46.648+00,meeting,Financial Reconciliation Process for Accounts Receivable,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/9134df02-4630-4964-83ea-3f4aaf434597/meeting.mp4
2025-10-13 22:58:21.915+00,meeting,Analytic Accounting for PNL Review and Tax Analysis,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/65356a1c-daa1-4c9c-838d-23259ba5484e.mp4
2025-10-13 19:46:18.088+00,video,Managing and Reconciling Accounting Entries,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/9498daec-fc20-4e8e-887e-96eec0d1609d.mp4
2025-10-13 12:25:27.314+00,video,Knowcap Chrome Extension Management and Sign-in,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/07d11df4-0b6d-4b66-a833-5d1217697351.mp4
2025-10-13 11:03:41.843+00,meeting,Profit & Loss Review and QBI Analysis,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/45d397e1-ed90-4a04-b40e-11b90ebc76fe.mp4
2025-10-12 18:59:37.473+00,meeting,Norris x Hassan,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/3f265458-bac4-487e-8853-8f3ec8129d39.mp4
2025-10-12 15:16:55.656+00,meeting,Refining AI Studio Output for Screen Recording Analysis,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/566e36a7-e360-41a6-b9a7-f4757246831a/meeting.mp4
2025-10-09 18:00:08.338+00,meeting,Owen's Feedback on Email Communication,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/11e154dc-f014-40cf-b59d-f37ce5b991e4.mp4
2025-10-08 18:01:40.555+00,meeting,Sales Order and Tax Process Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/91f6879c-4bda-4538-84bb-accc50080344/meeting.mp4
2025-10-08 10:16:29.24+00,meeting,Odoo Inventory Operations and Workflow Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/1264761d-0c2b-4f0d-b494-2113c01a6b9c/meeting.mp4
2025-10-07 18:32:20.612+00,meeting,Tax Calculation Level,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/0f940df9-13bb-4fbc-86a5-33d98618bbcc/meeting.mp4
2025-10-07 15:09:13.583+00,video,AI Solutions for Business & Google Project Management Certification,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/c79a9c6d-6931-4d35-9121-1150d8107472.mp4
2025-10-07 11:59:16.299+00,video,Knowcap Platform: Display Formatting and Video Embedding Issues,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/5cd657cb-fc38-4df8-8afa-fced8d6787bf/final.mp4
2025-10-07 11:42:23.103+00,video,Knovicap Tag Search and Filtering Discrepancy,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/d8747e0c-2211-4d10-83d5-2c681912ef2d/final.mp4
2025-10-07 11:30:03.117+00,meeting,Ariika Barcode and Odoo Data Discrepancies,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/b5215511-737b-4424-85a5-9d2f7d0eab70/meeting.mp4
2025-10-05 19:18:57.726+00,video,SaaS Development Journey: 300 Days of Building and Lessons Learned,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/93b8e594-a22e-4f77-b745-612e9737dc81.mp4
2025-10-05 19:10:07.412+00,video,Informal Audio Test and Casual Conversation in Arabic,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/ee51c7ff-3650-4c80-ab56-d32f4b9c63c1.mp4
2025-10-05 18:30:13.253+00,video,Repeated Terminal Input Testing,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/ac99814b-a983-4433-925c-197c03b07002.mp4
2025-10-05 13:11:34.796+00,video,Process After Completing an Audio Recording,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/a36b0027-486a-4c34-b8d0-46ca214d6459.mp4
2025-09-30 20:31:56.362+00,video,Manual Video Recording Test,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/753e820b-0ea1-4188-88a9-86f2ea8cd86f.webm
2025-09-30 11:36:56.331+00,video,Bug Report: Premature Video Playback Stop,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/8e3b2582-b478-4514-9d2c-5c52a7dabefa/final.webm
2025-09-29 17:13:51.775+00,video,Knowcap AI Platform Demonstration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/92349b78-b4b9-4cc2-ab9f-947c84d88624/final.webm
2025-09-29 15:39:29.552+00,video,Pro Plan Pricing Discrepancy,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/0a54c64a-26a6-442d-976e-da3811fc328f/sources/12801edb-c8ca-4253-ad4d-488a81228507/final.webm
2025-09-29 11:52:01.179+00,video,No Content Recorded,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/0e6004ff-4c44-40d5-853b-787d983e9212.webm
2025-09-28 17:29:20.947+00,video,Short Arabic Conversation Snippet,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/eeefbe4a-78aa-42cd-8582-cf9fdd2ffeed.webm
2025-09-28 17:26:56.484+00,video,Feature Request: Moving Sources Between Projects,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/da08a843-1d96-4354-b877-95a65d018474/sources/f4e2f902-2b8f-41dc-874e-b086c7ac0f35/final.webm
2025-09-28 12:22:31.983+00,video,steps of registeration and steps of downloading extension v70 walkthrough extension and features,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/2b681b1a-1c5d-43d2-8bf7-27d8781d6557.webm
2025-09-25 14:34:39.739+00,video,Knowcap Application Upload Failure,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/0a54c64a-26a6-442d-976e-da3811fc328f/sources/8de9db6c-e2dd-41e1-a18e-bb963d8361d7/final.webm
2025-09-25 13:17:32.821+00,video,ClickUp Project Management Workflow and Transcript Export,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/84a93e9b-c426-4789-af80-13d7046e8ac8.webm
2025-09-25 12:05:18.977+00,video,Failed Video Uploads and Permission Issues,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/97052503-775d-411f-8b50-13fbb0a02b4b.webm
2025-09-25 11:55:38.7+00,video,User Interaction with Web Application Screen Recording,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/0a54c64a-26a6-442d-976e-da3811fc328f/sources/7708b925-8cdd-4d3d-8897-0c8d916924f6/final.webm
2025-09-24 19:05:57.623+00,video,Arabic Discussion on Beta Coupon Codes and Plan Upgrades,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/6c8f1ded-1062-4e39-ad54-ef21bb8cab7e.webm
2025-09-24 18:57:03.585+00,video,Discussion on the 'Reference' Feature,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/6bb2144a-a51b-47a8-b8de-d3013b31aa89.webm
2025-09-22 15:55:19.198+00,video,"Securing Knowcap's Data: Compliance, Architecture, and Cloud Strategy",https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/f77276d0-ef10-4ecc-9ebb-940c30dcb7e0/final.webm
2025-09-22 10:34:47.427+00,meeting,Inventory Discrepancy Resolution Meeting,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/76e3ea94-8d26-445c-8a16-62ab70c260bf/meeting.mp4
2025-09-21 13:47:55.561+00,video,Prioritizing and Categorizing Support Tickets in Google Sheets,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/75176e3a-d20c-47b7-b117-da79fb9645e9.webm
2025-09-17 20:56:46.537+00,video,Knowcap Extension Usage and Nuclear Fusion Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/993d2c8e-cbaf-4ff7-aee5-b122a951451b.webm
2025-09-17 15:30:37.593+00,video,KnowCap Project Workflow and Share Function Demonstration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/0a54c64a-26a6-442d-976e-da3811fc328f/sources/97f864cb-a68f-4352-9216-48dd98f569ce/final.webm
